id,region_id,title,last_updated,year_founded,total_employees,mission,url,insiders_view,mini_description,alias
64214,9,Narmi,2022-09-30T18:24:36Z,2016-01-01T00:00:00Z,65,"We're helping the thousands of community banks and credit unions in the USA compete with megabanks.

Our beautiful, intuitive banking experience has helped tens of thousands of people save money and budget for the future.

The best part? Our customers love us and we're growing over 100% annually!",https://www.narmi.com/,"[{""name"":""Alex"",""title"":""Software Engineer"",""answer"":""Narmi has an open development process wherein I can be involved in any and every stage of engineering, from initial scope and design to release and client success.\r\n\r\nIt’s a great feeling to receive positive customer feedback on a product that I had a hand in building out both the fundamentals and specific features of."",""attr_id"":309,""question"":""How does the company support your career growth?"",""image_fid"":1595559,""image_uri"":""public://2021-05/n2_195.png"",""image_bix_type"":""growth""},{""name"":""Erin"",""title"":""Director of Business Operations"",""answer"":""One of the things I love most about Narmi is being able to work closely with other departments without any red tape.\r\n\r\nWith our open environment, I'm able to work directly with engineering and sales teams quickly on initiatives like implementations and product enhancements by providing customer feedback."",""attr_id"":310,""question"":""How do you collaborate with other teams in the company?"",""image_fid"":1595560,""image_uri"":""public://2021-05/n5_173.png"",""image_bix_type"":""adyq""},{""name"":""Chris"",""title"":""Co-Founder"",""answer"":""We are a very democratic company. Our direction is dictated not by an individual, but instead by all of our stakeholders. \r\n\r\nAs a company, we meet once a quarter to re-prioritize our medium-term product and engineering goals based on the input of the team, customers and everyday users."",""attr_id"":311,""question"":""What unique initiatives do you have that encourage innovation?"",""image_fid"":1595561,""image_uri"":""public://2021-05/n4_167.png"",""image_bix_type"":""leadership""},{""name"":""Nikhil"",""title"":""Co-Founder"",""answer"":""If you are the CEO of a financial institution - your #1 priority is to increase deposits, accounts, and profitability in a digital-first manner.\r\n\r\nOur customers have experienced industry-leading success such as 63% improvement in support response time and a 55% increase in new account applications. \r\n\r\nWe try to let the results speak for themselves."",""attr_id"":312,""question"":""What's the biggest problem your team is solving?"",""image_fid"":1595562,""image_uri"":""public://2021-05/n3_196.png"",""image_bix_type"":""experience""},{""name"":""Frank"",""title"":""Senior Software Engineer"",""answer"":""Everyone on the team is given a lot of autonomy to pursue projects we think are worth doing. If we have an idea that would move us forward, whether in marketing, engineering, or design, we're given the resources to start and spearhead it to completion. \r\n\r\nIt's a great way to grow as a contributor and execute initiatives you're excited about!"",""attr_id"":313,""question"":""How does your team reward individual success?"",""image_fid"":1595563,""image_uri"":""public://2021-05/n1_206.png"",""image_bix_type"":""culture""}]",Modern banking for modern financial institutions.,/company/narmi
64547,9,SEVENROOMS,2022-10-11T20:06:39Z,2011-01-01T00:00:00Z,265,"SevenRooms is a guest experience and retention platform for hospitality operators that enables them to build more profitable direct relationships, deliver exceptional experiences, and increase repeat business. 

Founded in 2011 and venture-backed by Amazon, Comcast Ventures, Highgate Ventures and Providence Strategic Growth, SevenRooms has dining, hotel F&B, nightlife and entertainment clients in 250+ cities globally. ",http://www.sevenrooms.com,"[{""name"":""Alexa Parisella"",""title"":""VP, Strategic Accounts"",""answer"":""We believe in investing heavily in our people, from weekly learning sessions on industry and product-specific topics, to keeping the sales team on their toes with pitch tests and in-person trainings. Additionally, we shadow our clients’ host stands and offices on a frequent basis, which allows all team members to see SevenRooms in action!"",""attr_id"":309,""question"":""How has your career grown since starting at the company?"",""image_fid"":1626459,""image_uri"":""public://2021-07/n2_12.png"",""image_bix_type"":""growth""},{""name"":""Austen Asadorian"",""title"":""SVP of Sales"",""answer"":""At SevenRooms, it’s been exciting to see the conversation shift from a data-driven system being a ‘nice to have’ to a ‘must have.’ I joined because I believe in the vision of what we’re building -- and know we’re changing the way the industry operates, one restaurant at a time."",""attr_id"":310,""question"":""What projects are you most excited about?"",""image_fid"":1626460,""image_uri"":""public://2021-07/n5_7.png"",""image_bix_type"":""adyq""},{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":311,""question"":""How do you empower your team to be more creative?"",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""leadership""},{""name"":""Natalie Magioncalda"",""title"":""Director, Talent Experience"",""answer"":""My typical day starts with phone calls with candidates who are interested in careers at SevenRooms. We connect about our open roles, what they're looking for in their next career move, and any questions they may have. Once my calls wrap up, my afternoons are typically filled with planning internal programs -- like our popular lunch & learns!"",""attr_id"":312,""question"":""How do you collaborate with other teams in the company?"",""image_fid"":1626461,""image_uri"":""public://2021-07/n3_13.png"",""image_bix_type"":""experience""},{""name"":""Bianca Esmond"",""title"":""Director, Brand Marketing"",""answer"":""SevenRooms employees get to enjoy activities that are equal parts team building & fun! As a company that takes a culture-first approach, we enjoy group fitness classes, cooking classes, an industry speaker series, happy hours, meditation workshops, dinners at restaurant clients, wine tastings and  more. We're always crowdsourcing new event ideas!"",""attr_id"":313,""question"":""What are some social events your company does?"",""image_fid"":1626462,""image_uri"":""public://2021-07/n1_12.png"",""image_bix_type"":""culture""}]",A guest experience and retention platform for the hospitality industry. ,/company/sevenrooms
68653,9,Breeze (Do Not Use),2022-07-21T20:52:28Z,1958-01-01T00:00:00Z,19000,"Breeze is like an E-ZPass® for Gas. Pull in, fill up, and breeze out. Breeze makes it easy to save money and time at the gas station.",https://usa.visa.com/,[],,/company/breeze
81584,9,Intelsat,2022-10-19T21:17:03Z,1964-01-01T00:00:00Z,1800,"In December of 2020, Intelsat completed its acquisition of the Commercial Aviation business of Gogo, creating the world’s leading provider of inflight broadband connectivity to the commercial aviation industry. Our offerings bring worldwide inflight Wi-Fi services that make internet and video entertainment a regular part of flying. We are a diverse and mission-minded group of professionals all working together in extraordinary harmony. And that’s just the beginning. We connect the aviation industry and air travelers with innovative technology and applications, and we do it all in a high-energy, Metra and L-friendly environment that welcomes the next challenge. Be prepared to join a performance-obsessed team that is passionate about bringing the internet to every device, every flight, everywhere.",https://www.intelsat.com/solutions/aviation/,[],Transforming Inflight Connectivity Through the Power of the Award-Winning Intelsat Global Network,/company/intelsat
54182,9,Cedar,2022-10-18T19:53:08Z,2016-01-01T00:00:00Z,545," With an innovative platform that connects providers and payers, Cedar empowers healthcare consumers with a personalized journey from appointment confirmation to payment—all powered by data science and interactive design. We're solving the biggest problems in healthcare, and we'd love your help. Explore our page to learn why we're a great place to work.",http://www.cedar.com,"[{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":309,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""growth""},{""name"":""Neilav"",""title"":""VP, Client Growth "",""answer"":""As we scale, Cedar moves from a “multi-hat generalist” type of organization to a core competency specialist organization. With the scaling that is happening, there are opportunities for career growth in all departments, and leadership is very supportive in exploring interests and finding a good fit that is mutually beneficial. "",""attr_id"":310,""question"":""How does the company support your career growth?"",""image_fid"":1586073,""image_uri"":""public://2021-04/Em5_0.png"",""image_bix_type"":""adyq""},{""name"":""Liz "",""title"":""Chief People Officer"",""answer"":""My vision is to achieve our mission with integrity and compassion. Too often, what’s good for people is at odds at what’s good for business. I am certain we can build a winning product and a winning organization rooted in doing what’s right for patients, our clients and our team team members."",""attr_id"":311,""question"":""What is your vision for the company?"",""image_fid"":1586074,""image_uri"":""public://2021-04/Em4_0.png"",""image_bix_type"":""leadership""},{""name"":""Emmeline "",""title"":""Sr. Patient Success Advocate"",""answer"":""Before Cedar, I never thought I could be an educator. Whether it’s over phone or chats, I’m able to share my knowledge of medical billing to ~25 patients a day. I help patients understand and resolve their bills and in turn, they share feedback on improvements we can make. It’s great to know that I’m making a difference in transforming healthcare!"",""attr_id"":312,""question"":""What does your typical day look like?"",""image_fid"":1586075,""image_uri"":""public://2021-04/Em3_1.png"",""image_bix_type"":""experience""},{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":313,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""culture""}]",Cedar is committed to improving the healthcare billing experience for all.,/company/cedar
81511,9,Procore Technologies,2022-09-30T18:45:01Z,2002-01-01T00:00:00Z,1800,"At Procore Technologies, we’re collectively building towards what’s next for our employees, industry, customers, and global communities. Our cloud-based construction management software streamlines the entire lifecycle of a construction project, connecting field and office teams, centralizing data to mitigate risks, providing real-time financials, and more to help clients efficiently build everything from skyscrapers to hospitals to airports.

Procore was founded in 2002, and we’ve since grown into a global company of groundbreakers working throughout North America, EMEA, and APAC. Coming together from across diverse backgrounds to be our best, we embrace a culture of ownership and excellence that gives our teams the tools to grow and thrive as they shape their careers – and the Procore of tomorrow.

To learn more about Procore and how you can build what comes next for your career, visit us at https://www.procore.com/jobs.
",https://www.procore.com/jobs,"[{""name"":""Grace"",""title"":""Emerging Sales Development Manager"",""answer"":""I joined as a Sales Development Rep (SDR) in Jan 2021 and after becoming a top performer discovered my passion for coaching. The typical career path for an SDR is to become an account exec. My manager suggested a management role to me instead after he saw my passion and strengths. I got a management job in February 2022"",""attr_id"":309,""question"":""How has your career grown since starting at the company?"",""image_fid"":1722695,""image_uri"":""public://2022-07/EE photos for BI (1).png"",""image_bix_type"":""growth""},{""name"":""Greg"",""title"":""Regional Sales Director, Canada"",""answer"":""Be hungry, humble, and smart. Shadow your peers, be honest about what you’re struggling with and tackle it head-on, and find a mentor who can guide and support you."",""attr_id"":310,""question"":""What makes someone successful on your team?"",""image_fid"":1722696,""image_uri"":""public://2022-07/image (1).png"",""image_bix_type"":""adyq""},{""name"":""Darin"",""title"":""Sr. Manager, Data Systems & Reliability"",""answer"":""Helping customers gain insights from data. In Product & Tech, the platform we've built for our customers generates a ton of raw data. We follow data mesh principals to source this data quickly, securely, and reliably to build trusted data and ML products that enable our customers to make data-driven decisions."",""attr_id"":312,""question"":""What's the biggest problem your team is solving?"",""image_fid"":1722697,""image_uri"":""public://2022-07/Untitled design (15).png"",""image_bix_type"":""experience""},{""name"":""Mindy"",""title"":""Sr. Director, Customer Marketing"",""answer"":""One of my favorite things about Procore is the flexibility and compassion the company has for families. I never need to worry about anything at work when my personal life needs attention. That is immeasurable to my family and me."",""attr_id"":313,""question"":""How would you describe the company’s work-life balance?"",""image_fid"":1722698,""image_uri"":""public://2022-07/EE photos for BI.png"",""image_bix_type"":""culture""}]","A global company of groundbreakers, Procore Technologies collectively builds towards what’s next for our employees, indu",/company/procore-technologies
64193,9,Motorola Solutions,2022-08-19T14:47:00Z,1928-01-01T00:00:00Z,18000,"Motorola Solutions is a global leader in public safety and enterprise security. Our solutions in land mobile radio communications, video security & access control and command center software, bolstered by managed & support services, create the most integrated technology ecosystem to make communities safer and help businesses stay productive and secure. At Motorola Solutions, we’re ushering in a new era in public safety and security. Learn more at www.motorolasolutions.com.",http://www.motorolasolutions.com/en_us.html,[],We help people be their best in the moments that matter.,/company/motorola-solutions
88430,9,Whatnot,2022-09-29T18:02:06Z,2019-01-01T00:00:00Z,137,"We aim to enable anyone to turn their passion into a business & bring people together through commerce. We're a diverse team of technologists, designers, nerds, and creative problem solvers seeking to make a positive community driven marketplace.",http://www.whatnot.com,[],"Buy, Sell & Go Live",/company/whatnot
83132,9,Northern Trust,2022-10-19T20:00:25Z,1889-01-01T00:00:00Z,22000,"As a global leader in innovative wealth management, asset servicing and investment solutions, Northern Trust (Nasdaq: NTRS) is proud to guide the world’s most successful individuals, families and institutions by remaining true to our enduring principles of service, expertise and integrity.

A globally recognized Fortune 500 Company in continuous operation since 1889, we’ve built a legacy of empowering clients to reach their goals with confidence.

Since our roots as a trust bank, we’ve grown to a global presence with more than 22,000 employees in more than 20 countries and across five core business units:

Wealth Management
Asset Management
Asset Servicing
Technology
Corporate Functions

Join a Team That’s Made for Greater

At Northern Trust, we refer to our employees as partners – with good reason. We understand that relationships are the key to our success. Here you’ll join a diverse and inclusive team of innovators with the drive to challenge the way things have always been done. Instead of choosing between a dynamic career and work-life balance, enjoy working with a team that supports your goals in the office and at home. We’ll help you get where you want to go without sacrificing what matters most to you.

New partners, enduring principles

What are enduring principles? At Northern Trust, you’ll often hear them referenced. But it’s much more than a catchphrase – it’s what guides our strategy and success. Thanks to the dedication of our partners, Northern Trust continues to thrive by adhering to three enduring principles: service, expertise and integrity
.
What does this mean?

Service
Northern Trust has a relentless drive to provide exceptional service to our clients, our partners and our communities. We set new standards and go above and beyond in our commitment to delivering greater results.

Expertise
Expertise is at the core of who we are. We focus sharply on what we do well. From expanding our capabilities, to hiring talented professionals to developing innovative solutions, our expertise is why we continue to be a trusted advisor for generations of families and institutions.

Integrity
Operating with uncompromising ethics is central to Northern Trust’s heritage. As a result, our clients, partners and communities know they can rely on us. For more than 130 years, our integrity has been our guide – and that will never change.",https://www.northerntrust.com/about-us/careers,"[{""name"":""Emily"",""title"":""Journey Owner"",""answer"":""There are dozens of opportunities at Northern Trust across different business units and technology teams where you can gain exposure to different technology stacks, internal/external clients and leadership. Internal mobility is encouraged. You can move around and try new things and other groups value your experience. "",""attr_id"":309,""question"":""What does career growth look like on your team?"",""image_fid"":1642544,""image_uri"":""public://2021-09/Emily.png"",""image_bix_type"":""growth""},{""name"":""Will"",""title"":""Full Stack Developer"",""answer"":""I am excited to work on and explore emerging technologies in AI, Machine Learning, Predictive Analytics, Domain Driven Design, Cloud, SaaS, Data Science, NLP, and Machine Learning Modeling."",""attr_id"":310,""question"":""What projects are you most excited about?"",""image_fid"":1642545,""image_uri"":""public://2021-09/Will.png"",""image_bix_type"":""adyq""},{""name"":""Lucino & Vijay"",""title"":""Chief Digital & Information Officers, Wealth Management"",""answer"":""Innovation is encouraged & practiced as part of our Digital Metamorphosis operating model with Clients & Partners.  It is not a unique initiative reserved for a few, but rather expected by & from all.  We are building upon our foundation of over 130 years of strength while adding to our award winning portfolio of market leading capabilities."",""attr_id"":311,""question"":""What unique initiatives do you have that encourage innovation?"",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""leadership""},{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":312,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""experience""},{""name"":""Faye"",""title"":""Full Stack Engineer"",""answer"":""I joined Northern Trust as a novice python developer fresh out of college. Over the next few years, I gained exposure to blockchain, machine learning & frontend UI. This organization invested in me, giving me room to be creative & innovative in solving problems. Now, I am confident in my skillset and ready to bring my experiences to the table."",""attr_id"":313,""question"":""How does your team reward individual success?"",""image_fid"":1701226,""image_uri"":""public://2022-05/Faye M Alexander.jpeg"",""image_bix_type"":""culture""}]",Dynamic careers. Brighter futures. Greater possibilities.,/company/northern-trust
85858,9,Anchorage Digital,2022-10-13T17:09:30Z,2017-01-01T00:00:00Z,170,"Anchorage Digital was founded in 2017 to advance institutional participation in digital assets. With an emphasis on security and usability, we provide the technology, infrastructure, and tools that make it easy for institutions across the world to participate in crypto.

Our team brings together the brightest minds from security, finance, and distributed systems to build the infrastructure of a new financial system. We’re looking to diversify our team with people who are humble, creative, and eager to learn.",https://www.anchorage.com/,[],At Anchorage we are building the world’s most advanced digital asset platform for institutions to participate in crypto.,/company/anchorage-digital
64885,9,BCG Digital Ventures,2022-09-12T16:23:50Z,2014-01-01T00:00:00Z,1012,"BCG Digital Ventures is the corporate innovation and digital business-building arm of Boston Consulting Group. Our mission is to invent, build, and scale industry-disrupting businesses with the world’s most influential companies.

Going beyond the scope of traditional consulting, we operate on the shoreline between pioneering and visionary tech, which allows us to capitalize on transformative opportunities and help clients disrupt the market and themselves. We work closely with clients, employing a proven process of rapid iteration that gets us from idea to impact in less than 12 months by leveraging their untapped strategic assets to create new revenue streams and sources of competitive advantage.

Founded in 2014, our diverse team of more than 1,000 multidisciplinary business builders includes seasoned entrepreneurs, designers, product specialists, engineers, data scientists, operators, and growth architects. These teams operate from our 11 centers and labs around the world that are purpose-built for innovation, with locations in Berlin, London, Los Angeles, New York, Nordics, Paris, Shanghai, Shenzhen, Singapore, Sydney, and Tokyo. To discover more, visit us at www.bcgdv.com.",https://www.bcgdv.com,"[{""name"":""Lisa"",""title"":""Senior Executive Assistant"",""answer"":""I came to DV from an event background and was hesitant to take a job as an Executive Assistant – I had never been an assistant before and didn't know the ropes. Over time, I was encouraged by my line manager and others to take on new challenges and my responsibilities grew to managing all center events, furthering the DV vision."",""attr_id"":309,""question"":""How has your career grown since starting at the company?"",""image_fid"":1602863,""image_uri"":""public://2021-06/tn2.png"",""image_bix_type"":""growth""},{""name"":""Hans"",""title"":""Partner"",""answer"":""I maintain multiple (8+) mentor relationships across functional groups and at all levels of seniority. This enables me to have 1 on 1 conversations biweekly or monthly where I can listen to questions, concerns, and aspirations, and also share my vision or objectives."",""attr_id"":311,""question"":""How do you make yourself accessible to the rest of the team?"",""image_fid"":1602864,""image_uri"":""public://2021-06/tn4.png"",""image_bix_type"":""leadership""},{""name"":""Louis"",""title"":""Lead Venture Architect"",""answer"":""One week I am flying to a far flung city to understand big customer and market frictions, the next week we are ideating on how we solve these challenges. By far, some of the most interesting and fast paced work I have ever been part of."",""attr_id"":312,""question"":""What does your typical day look like?"",""image_fid"":1602865,""image_uri"":""public://2021-06/tn3.png"",""image_bix_type"":""experience""},{""name"":""Lydia"",""title"":""Senior Strategic Designer"",""answer"":""The Center is an interesting mix of east-coast grit and west-coast chill. There’s always something new to explore and learn, as most DVers have a wealth of business and life experience.  Lunches (and occasional late night dinners) are eaten family style and the people are supportive, which helps us all keep calm during high-stress situations."",""attr_id"":313,""question"":""What’s the vibe like in the office?"",""image_fid"":1602866,""image_uri"":""public://2021-06/TN1.png"",""image_bix_type"":""culture""}]",BCG Digital Ventures is the corporate innovation and digital business-building arm of Boston Consult,/company/bcg-digital-ventures
63978,9,Immersive Labs,2022-10-12T21:50:51Z,2017-01-01T00:00:00Z,300,"Immersive Labs is the leader in people-centric cyber resilience. We help organizations continuously assess, build, and prove their cyber workforce resilience for teams across the entire organization, from front-line cybersecurity and development teams to Board-level executives. We provide realistic simulations and hands-on cybersecurity labs to evaluate individual and team capabilities and decision-making against the latest threats. Organizations can now prove their cyber resilience by measuring their readiness compared to industry benchmarks, building team capabilities, and demonstrating risk reduction and compliance with data-backed evidence.

Immersive Labs is trusted by the world’s largest organizations and governments, including Citi, Pfizer, Daimler, Humana, Atos, T. Rowe Price, and the UK National Health Service. We are backed by Goldman Sachs Asset Management, Summit Partners, Insight Partners, Citi Ventures, and Menlo Ventures.",https://careers.immersivelabs.com/,"[{""name"":""Ben"",""title"":""Senior Content Engineer "",""answer"":""IL has given me the opportunity to work on projects with varying specialties. This has given me skills in every aspect of Cyber Security. The most exciting is analyzing malware and exploits - all day, everyday! IL keeps me completely up to date in the industry & encourages me to explore all avenues. "",""attr_id"":309,""question"":""How has your career grown since starting at the company?"",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""growth""},{""name"":""Harry"",""title"":""Strategic Account Manager"",""answer"":""Immersive Labs has been a major step forward in my career. Joining a rapidly growing startup like Immersive offers more opportunity than an established company. I've already had the chance to take a leadership position as we expand into the US market and at no point have I felt discouraged in sharing my opinions even to our CEO."",""attr_id"":310,""question"":""How does the company support your career growth?"",""image_fid"":1592638,""image_uri"":""public://2021-05/n5_100.png"",""image_bix_type"":""adyq""},{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":311,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""leadership""},{""name"":""Morgan"",""title"":""Executive Assistant"",""answer"":""I'm lucky because I get to work with all the teams here at Immersive Labs. Sales, finance, legal, talent, marketing, you name it. I'm currently working with the talent team who sits in the UK, to build out our US headquarters. The goal is to ensure we are hiring really smart individuals in Boston with our core values. "",""attr_id"":312,""question"":""How do you collaborate with other teams in the company?"",""image_fid"":1592640,""image_uri"":""public://2021-05/n2_112.png"",""image_bix_type"":""experience""},{""name"":""Jasmine"",""title"":""Strategic Account Manager"",""answer"":""The unique thing about being in our office is that we are a tightknit team working in a collaborative space. It has that true start-up feeling. We've all grown so close in such a short amount of time. At the end of the day, you can feel that everyone is truly invested in working towards the ultimate goal. Growing our company!"",""attr_id"":313,""question"":""What’s the vibe like in the office?"",""image_fid"":1592641,""image_uri"":""public://2021-05/n1_117.png"",""image_bix_type"":""culture""}]","Immersive Labs helps you continuously assess, build, and prove your cyber workforce resilience.",/company/immersive-labs
54157,9,Catalyst Software,2022-09-29T19:45:46Z,2017-01-01T00:00:00Z,90,"Catalyst is the world’s most intuitive Customer Success Platform. We integrate with all the tools you’re already using to provide one centralized view of customer data. Customer Success Managers can now easily prevent churn, increase product adoption, and align every stakeholder on a unified workflow to manage customers throughout their journey.",http://www.catalyst.io,"[{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":309,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""growth""},{""name"":""Brooke"",""title"":""Manager, Recruiting"",""answer"":""I love working for an org in which all cross-functional stakeholders recognize the importance of recruitment - every hire is viewed as crucial! Members of each interview team invest a ton of time into ensuring that all candidates have an exceptional interview experience. They also dedicate significant energy into making holistic hiring decisions."",""attr_id"":310,""question"":""How do you collaborate with other teams in the company?"",""image_fid"":1585906,""image_uri"":""public://2021-04/In5_11.png"",""image_bix_type"":""adyq""},{""name"":""Syd"",""title"":""Head of Customer Success"",""answer"":""-Monthly AMA: A forum where the team can ask me anything, personal or professional. Nothing is off-limits!\r\n-1:1s every 60 days (min): Dedicated 1:1 time for IC’s + me to build deeper personal relationships\r\n-“Anytime you need” policy: The team knows that I am ALWAYS here to help; I welcome the opportunity to connect with them outside of the above"",""attr_id"":311,""question"":""How do you make yourself accessible to the rest of the team?"",""image_fid"":1653924,""image_uri"":""public://2021-10/1517479212442.jpeg"",""image_bix_type"":""leadership""},{""name"":""Wes"",""title"":""Sales Development Representative"",""answer"":""The most joy I get from Sales is being able to help someone overcome a challenge, & that’s what we’re doing for companies. Many of them need a streamlined way to manage their customers. They may have a process, but it’s inefficient. They may have a health score, but it’s not data-driven. Offering a solution that solves for this is very fulfilling."",""attr_id"":312,""question"":""What's the biggest problem your team is solving?"",""image_fid"":1653925,""image_uri"":""public://2021-10/1631572347020.jpeg"",""image_bix_type"":""experience""},{""name"":""Jessica"",""title"":""VP of People & Places"",""answer"":""We believe that people do their best work when they are able to maintain a healthy work-life balance - and we actually practice what we preach! We offer flexible working hours, generous parental leave and unlimited PTO, and have provided all employees with dedicated resources to ensure that they're taking care of their mental health as well."",""attr_id"":313,""question"":""How would you describe the company’s work-life balance?"",""image_fid"":1585909,""image_uri"":""public://2021-04/In1_20.png"",""image_bix_type"":""culture""}]",Catalyst helps organizations turn customer success into a company-wide mission.,/company/catalyst-software
87886,9,FinancialForce,2022-10-20T18:58:31Z,2009-01-01T00:00:00Z,851,"FinancialForce accelerates business growth with customer-centric ERP, Professional Services Automation (PSA), and Customer Success Operations solutions. Run on the leading cloud platform, Salesforce, FinancialForce enables organizations to see their customers in full color to unlock customer insights, deliver innovative experiences, run a digital business, and achieve agility and resilience. Founded in 2009 and headquartered in San Francisco, FinancialForce is backed by Advent International, Salesforce Ventures, and Technology Crossover Ventures.",http://www.FinancialForce.com,[],,/company/financialforce
86802,9,Apollo.io,2022-09-29T17:01:16Z,2015-01-01T00:00:00Z,190,"Founded in 2015, Apollo is a leading data intelligence and sales engagement platform trusted by 10,000 paying customers, from rapidly growing startups to some of the largest global enterprises. Its community-based approach to crowdsourcing data gives users maximum coverage while ensuring data accuracy.

Today, Apollo’s advanced algorithms and unique data acquisition methods help 1 million sales professionals enrich and analyze prospects’ data to increase quality conversations and opportunities.",https://www.apollo.io/,[],"Apollo is a leading B2B data intelligence and sales engagement platform, helping salespeople reach the right people.",/company/apolloio
87919,9,Atmosphere,2022-10-21T17:09:29Z,2019-01-01T00:00:00Z,245,"Atmosphere is the world’s first and largest free ad-supported streaming TV service for businesses offering original TV channels along with Partner Channels from prominent brands. The platform has been built from the ground up with proprietary content, technology, and data to deliver unparalleled experiences for businesses and advertisers. The platform also provides an upgrade to a digital signage feature for businesses to run their house promotions within the content.",https://atmosphere.tv/,"[{""name"":""Lydia"",""title"":""Senior Account Executive"",""answer"":""There is a highly attainable promotional track through lifetime customer acquisition as well as a leadership development program that is designed to further career development."",""attr_id"":309,""question"":""How does the company support your career growth?"",""image_fid"":1671068,""image_uri"":""public://2022-01/1544135863028.jpeg"",""image_bix_type"":""growth""},{""name"":""Maddy"",""title"":""QA Engineer"",""answer"":""When coming to Atmosphere, they made sure that inclusion was a want and a need. Having women, LGTBQ, etc. embody the culture here will put us on the moon, and being a part of it is a dream!"",""attr_id"":310,""question"":""What’s the vibe like in the office?"",""image_fid"":1671069,""image_uri"":""public://2022-01/1628513216074_0.jpeg"",""image_bix_type"":""adyq""},{""name"":""Brittney"",""title"":""Head of Strategic Partnerships"",""answer"":""By cultivating open communication and encouraging my team to voice their ideas and opinions. We intentionally change things up by working at coffee shops and holding \""campaigns & coffee\"" meetings to freely strategize and brainstorm creative ideas."",""attr_id"":311,""question"":""How do you empower your team to be more creative?"",""image_fid"":1671070,""image_uri"":""public://2022-01/1599094594628_0.jpeg"",""image_bix_type"":""leadership""},{""name"":""Jeremy"",""title"":""VP of Content"",""answer"":""TikTok; we’re excited to make it easy for people to experience TikTok by partnering to bring the joy and creativity of the two platforms to new screens, venues, and audiences across the globe."",""attr_id"":312,""question"":""What projects are you most excited about?"",""image_fid"":1671071,""image_uri"":""public://2022-01/1586976502445_0.jpeg"",""image_bix_type"":""experience""},{""name"":""Cyrus"",""title"":""Account Executive"",""answer"":""A fast-paced, high-energy environment with an amazing work-life balance."",""attr_id"":313,""question"":""What’s the vibe like in the office?"",""image_fid"":1671072,""image_uri"":""public://2022-01/1630604084599_0.jpeg"",""image_bix_type"":""culture""}]","Atmosphere is a streaming TV platform for businesses, offering 60+ original and partner TV channels.",/company/atmosphere
64591,9,Smartly.io,2022-09-29T17:57:33Z,2013-01-01T00:00:00Z,650,"Bringing brands and people together smartly. We are building a platform that combines media buying, creative, and data to automate every step of digital advertising.

We manage 4B€ in ad spend and serve more than 700 brands worldwide, including eBay, Uber and TechStyle. Our technology liberates marketers from manual work and allows them to focus on what matters. 
",http://www.smartly.io,"[{""name"":""Stella"",""title"":""Marketing Science Lead"",""answer"":""For me, Smartly.io is the ideal learning platform, where I can work in cross-functional teams and move horizontally in the organization. In practice, this means being able to work on both technical, analytical and product focused projects, as well as meeting customers and working in a more business-driven team."",""attr_id"":309,""question"":""How has your career grown since starting at the company?"",""image_fid"":1681054,""image_uri"":""public://2022-02/stella.jpeg"",""image_bix_type"":""growth""},{""name"":""Ross"",""title"":""Enterprise Sales Manager"",""answer"":""The Smartly culture is one of a kind! Everyone is always willing to help so we can take on challenges as team to achieve the goal in front of us. The most successful people at Smartly are those who can communicate clearly and collaborate so we can all win as a team.\r\n"",""attr_id"":310,""question"":""What makes someone successful on your team?"",""image_fid"":1681055,""image_uri"":""public://2022-02/ross.jpeg"",""image_bix_type"":""adyq""},{""name"":""Kristo"",""title"":""CEO & Founder"",""answer"":""We foster transparency, which allows our teams the freedom and responsibility to pursue our vision in a self-driven way. Everyone is trusted as an owner, we’re all responsible for thinking and acting in the long-term interest of the company. At Smartly.io, nothing is someone else’s problem — we’re all doers with an entrepreneurial attitude."",""attr_id"":311,""question"":""How do your team's ideas influence the company's direction?"",""image_fid"":1628026,""image_uri"":""public://2021-07/N4_18.png"",""image_bix_type"":""leadership""},{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":312,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""experience""},{""name"":"""",""title"":"""",""answer"":"""",""attr_id"":313,""question"":"""",""image_fid"":0,""image_uri"":"""",""image_bix_type"":""culture""}]",Powering Beautifully Effective Ads. Smartly.io automates every step of social advertising.,/company/smartlyio
